Dataset,Run_ID,Variant,Model,Number_Users,Number_Items,Number_Interactions,Density,Sparsity,Avg_User_Degree,Avg_Item_Degree,rmse_mean,Precision@10_mean,Recall@10_mean,NDCG@10_mean,MRR@10_mean,Coverage@10_mean,CatalogItems_mean,UniqueRecItems@10_mean,ItemCV@10_mean,UserCoverage@10_mean,FixedEval_mean,FixedEvalUsers_mean,FixedEvalCandidates_mean,EEL@10_mean,RecGini_mean,RecEntropy_mean,1-Gini@10_mean,ARP@10_mean,APLT@10_mean,LTShare@10_mean,EPC@10_mean,EFD@10_mean,EPC_rel@10_mean,EFD_rel@10_mean,ILS_mean,Diversity_mean
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p10_seed42,MultiVAE,3693,2853,169449,0.0160826618580695,0.98391733814193,45.8838342810723,59.3932702418507,,0.00405997693194925,0.0405997693194925,0.0265906787143842,0.0223999011369254,0.0511094490152082,1337,68.3333333333333,8.35198920046109,0.0405997693194925,1,1445,1442442,0.0330265902045792,0.986969984790869,4.42043471043931,0.0130300152091315,355.920092272203,0,0,0.901060620363877,8.87684791061488,0.00523596663508875,0.0512828530180074,0.302665666990909,0.697334333009091
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p10_seed42,NeuMF,3693,2853,169449,0.0160826618580695,0.98391733814193,45.8838342810723,59.3932702418507,,0.011603229527105,0.11603229527105,0.0587230741887969,0.0414412039325534,0.819247070555971,1337,1095.33333333333,1.64167297875164,0.11603229527105,1,1445,1442442,0.0084609396960415,0.67145160497208,9.15509481451572,0.32854839502792,218.573448673587,0.00674566915588225,0.0689273356401384,0.939114754823317,9.74277045699547,0.011937292436156,0.121136762093806,0.254425832127268,0.745574167872732
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p10_seed43,BPR,3683,2835,169449,0.0162287185366197,0.98377128146338,46.0084170513169,59.7703703703704,,0.013840830449827,0.13840830449827,0.0737527324403699,0.0540139323703338,0.113687359760658,1337,152,6.12671585825353,0.13840830449827,1,1445,1442442,0.0272039039898496,0.974454471656142,5.52487995953349,0.0255455283438576,386.343414071511,0,0,0.890645636846995,8.73328498984459,0.0144818883647405,0.14175402481362,0.336081995855942,0.663918004144058
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p10_seed43,ItemKNN,3683,2835,169449,0.0162287185366197,0.98377128146338,46.0084170513169,59.7703703703704,,0.02,0.2,0.111317216598413,0.0843892458944362,0.716529543754675,1337,958,1.75458529497892,0.2,1,1445,1442442,0.00946635390215988,0.720321020308274,8.94641333290012,0.279678979691726,203.464636678201,0.00720958114336651,0.0732179930795848,0.943491251228136,9.82571384768255,0.0228370154195025,0.234017155624838,0.269878916332293,0.730121083667707
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p10_seed43,LightGCN,3683,2835,169449,0.0162287185366197,0.98377128146338,46.0084170513169,59.7703703703704,,0.0152479815455594,0.152479815455594,0.0742149135389287,0.0505247981545559,0.0727998005484917,1337,97.3333333333333,7.32756296868465,0.152479815455594,1,1445,1442442,0.0306974669473846,0.982688126682673,4.89483137940235,0.0173118733173266,408.123321799308,0,0,0.884635949385818,8.64372625608901,0.0145457029091946,0.142204912431496,0.345970723004327,0.654029276995673
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p10_seed43,MultiVAE,3683,2835,169449,0.0162287185366197,0.98377128146338,46.0084170513169,59.7703703703704,,0.00313725490196078,0.0313725490196078,0.0169286148623722,0.0127633144761172,0.049862877088008,1337,66.6666666666667,8.37766866198552,0.0313725490196078,1,1445,1442442,0.033271470247228,0.98708013171382,4.39955032403776,0.01291986828618,357.538385236448,0,0,0.901052201299872,8.87433277452831,0.00335004546338228,0.0329481586499293,0.294725509273886,0.705274490726114
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p10_seed43,NeuMF,3683,2835,169449,0.0162287185366197,0.98377128146338,46.0084170513169,59.7703703703704,,0.0121107266435986,0.121107266435986,0.065122112862662,0.0482468281430219,0.822737471952132,1337,1100,1.64193617530426,0.121107266435986,1,1445,1442442,0.00846498062094203,0.678082056351892,9.13520713792988,0.321917943648108,219.653264129181,0.00629548379594181,0.0623068050749712,0.938680046787255,9.73176413349407,0.0131739417359265,0.133148200564264,0.25737329972334,0.742626700276659
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p10_seed44,BPR,3678,2867,169449,0.016069397446672,0.983930602553328,46.0709624796085,59.1032438088594,,0.0139100346020761,0.139100346020761,0.071920459604942,0.0513276029365995,0.12415856394914,1337,166,5.75548259095751,0.139100346020761,1,1445,1442442,0.0264627806934975,0.970393010915394,5.7262086889198,0.0296069890846057,377.232156862745,0,0,0.893033277524685,8.76981990256581,0.0141174380066964,0.13821609455693,0.34296266132955,0.657037338670451
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p10_seed44,ItemKNN,3678,2867,169449,0.016069397446672,0.983930602553328,46.0709624796085,59.1032438088594,,0.0195155709342561,0.195155709342561,0.111751903043523,0.0863049925852694,0.718773373223635,1337,961,1.75305187776172,0.195155709342561,1,1445,1442442,0.0094846463734684,0.720155696402302,8.94781255084121,0.279844303597698,203.322629757785,0.00708021280140925,0.0716262975778547,0.943408750986552,9.82411839276833,0.0229276873373871,0.235132311933381,0.270133688257616,0.729866311742384
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p10_seed44,LightGCN,3678,2867,169449,0.016069397446672,0.983930602553328,46.0709624796085,59.1032438088594,,0.0154094579008074,0.154094579008074,0.0666212958026654,0.0404003039124146,0.0703066566940913,1337,94,7.51140696951625,0.154094579008074,1,1445,1442442,0.0307091290546677,0.983343659607269,4.79542744845442,0.016656340392731,408.404405997693,0,0,0.884225111299045,8.63996716400462,0.0130458900826987,0.127533151503071,0.345682288042796,0.654317711957204
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p10_seed44,MultiVAE,3678,2867,169449,0.016069397446672,0.983930602553328,46.0709624796085,59.1032438088594,,0.00560553633217993,0.0560553633217993,0.0282301977186953,0.0196961791252449,0.0528546497132885,1337,70.6666666666667,8.48057671996662,0.0560553633217993,1,1445,1442442,0.0329988472426986,0.987321371418818,4.36664435340787,0.0126786285811819,340.541453287197,0,0,0.905213749074144,8.93168822123108,0.00554131870334099,0.0542391864079982,0.286865004025654,0.713134995974346
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p10_seed44,NeuMF,3678,2867,169449,0.016069397446672,0.983930602553328,46.0709624796085,59.1032438088594,,0.0119723183391003,0.119723183391003,0.0600852806114236,0.0421630874572051,0.81151832460733,1337,1085,1.64488045336776,0.119723183391003,1,1445,1442442,0.00857248128494739,0.676032847385891,9.14039937772008,0.323967152614109,218.121337946943,0.00663446463787404,0.0665051903114187,0.93902914414309,9.74559752439096,0.0121693857280721,0.12317825076197,0.255881800591252,0.744118199408748
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p25_seed42,BPR,4004,3080,185387,0.0150326134904057,0.984967386509594,46.3004495504495,60.1905844155844,,0.0138638985005767,0.138638985005767,0.0667388796697008,0.0450637117592135,0.117925704313139,1337,157.666666666667,6.2307589830235,0.138638985005767,1,1445,1442442,0.0269059072208489,0.973904289156287,5.51086148645327,0.0260957108437131,414.990495963091,4.2057135482741e-06,2.30680507497117e-05,0.891709032541077,8.76113708698453,0.0130764158453989,0.128046165416312,0.315129361718404,0.684870638281596
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p25_seed42,ItemKNN,4004,3080,185387,0.0150326134904057,0.984967386509594,46.3004495504495,60.1905844155844,,0.0191003460207612,0.191003460207612,0.104926803419073,0.078664250013731,0.717277486910995,1337,959,1.76047648141091,0.191003460207612,1,1445,1442442,0.00951957889674153,0.721556653458978,8.94021356690018,0.278443346541022,211.582629757785,0.00542703753652839,0.0525259515570934,0.94590259514998,9.90004878104916,0.0215580493286586,0.221661928244015,0.261465259026404,0.738534740973596
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p25_seed42,LightGCN,4004,3080,185387,0.0150326134904057,0.984967386509594,46.3004495504495,60.1905844155844,,0.0159861591695502,0.159861591695502,0.0701654684389888,0.0434778748100547,0.06282722513089,1337,84,7.84596727741611,0.159861591695502,1,1445,1442442,0.0314610711500361,0.985150041537928,4.63219750383996,0.0148499584620716,446.090911188005,0,0,0.883694416794989,8.64026359386658,0.0137140273411692,0.134098918038181,0.313971214471845,0.686028785528154
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p25_seed42,MultiVAE,4004,3080,185387,0.0150326134904057,0.984967386509594,46.3004495504495,60.1905844155844,,0.00761245674740485,0.0761245674740484,0.0376896092670046,0.0258634957250874,0.0521067065569683,1337,69.6666666666667,8.37829898013031,0.0761245674740484,1,1445,1442442,0.0328075578349414,0.987083409896051,4.39802893472626,0.0129165901039493,380.201291810842,0,0,0.902077386280034,8.90878536506306,0.00742082901531974,0.0728100841730026,0.280066939318868,0.719933060681132
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p25_seed42,NeuMF,4004,3080,185387,0.0150326134904057,0.984967386509594,46.3004495504495,60.1905844155844,,0.0112110726643599,0.112110726643599,0.0565047638131112,0.0398444737372073,0.852904512590376,1337,1140.33333333333,1.48031092046138,0.112110726643599,1,1445,1442442,0.00822209110766325,0.638510739066127,9.302865357275,0.361489260933873,220.063298731257,0.00582910622085115,0.0603921568627451,0.943832482491456,9.8838736885737,0.0114879502230253,0.117133391599444,0.235354766766312,0.764645233233688
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p25_seed43,BPR,4027,3075,185387,0.014971059171729,0.985028940828271,46.0360069530668,60.2884552845528,,0.0139792387543253,0.139792387543253,0.0729979178707406,0.0526207868768422,0.107953128895537,1337,144.333333333333,6.13721399686872,0.139792387543253,1,1445,1442442,0.0274312487114607,0.974183348732073,5.52975844143681,0.0258166512679271,410.421522491349,0,0,0.89344554428118,8.7757997886896,0.0143181760508906,0.140174022306773,0.315927627785588,0.684072372214412
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p25_seed43,ItemKNN,4027,3075,185387,0.014971059171729,0.985028940828271,46.0360069530668,60.2884552845528,,0.0196539792387543,0.196539792387543,0.10965835021817,0.0831902564947548,0.706806282722513,1337,945,1.75479329833478,0.196539792387543,1,1445,1442442,0.00958817801706856,0.721933575401145,8.93878600207534,0.278066424598855,212.336747404844,0.00563798741425024,0.0575086505190311,0.946087256780163,9.89763981342047,0.0225483896935278,0.232134457751242,0.25968959595105,0.74031040404895
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p25_seed43,LightGCN,4027,3075,185387,0.014971059171729,0.985028940828271,46.0360069530668,60.2884552845528,,0.0152479815455594,0.152479815455594,0.0671703661504789,0.0413547902821259,0.0593368237347295,1337,79.3333333333333,7.96297262418983,0.152479815455594,1,1445,1442442,0.0317352961277775,0.985666130942585,4.56615832589568,0.0143338690574154,443.928212226067,0,0,0.88476671264687,8.64466349272414,0.0131371868511328,0.128357506089619,0.31929503074799,0.680704969252011
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p25_seed43,MultiVAE,4027,3075,185387,0.014971059171729,0.985028940828271,46.0360069530668,60.2884552845528,,0.00839677047289504,0.0839677047289504,0.041611061171304,0.0287672323831493,0.0506108202443281,1337,67.6666666666667,8.43505499124369,0.0839677047289504,1,1445,1442442,0.0329111882564319,0.987237484460894,4.36974629935772,0.0127625155391065,380.572249134948,0,0,0.902526245842498,8.89885634446125,0.00814233560239034,0.0796053675582939,0.268287238991178,0.731712761008822
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p25_seed43,NeuMF,4027,3075,185387,0.014971059171729,0.985028940828271,46.0360069530668,60.2884552845528,,0.0116493656286044,0.116493656286044,0.0582596374978112,0.040732868310723,0.842183994016455,1337,1126,1.53942788470358,0.116493656286044,1,1445,1442442,0.00829485679509907,0.647472392098143,9.2598490932017,0.352527607901857,224.068189158016,0.00554790330316773,0.0559861591695502,0.942925797474741,9.85250745705599,0.0118311464415143,0.120358984311293,0.237231209257659,0.762768790742341
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p25_seed44,BPR,4015,3081,185387,0.014986562480927,0.985013437519073,46.173599003736,60.1710483609218,,0.0150865051903114,0.150865051903114,0.0860032195058085,0.0658743889712748,0.12590376464722,1337,168.333333333333,5.82435682903237,0.150865051903114,1,1445,1442442,0.0264350529496541,0.969753454815776,5.71660323953499,0.0302465451842242,403.378131487889,0,0,0.894808424772816,8.80474326389294,0.0168334493603663,0.164788661116731,0.318249239882028,0.681750760117972
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p25_seed44,ItemKNN,4015,3081,185387,0.014986562480927,0.985013437519073,46.173599003736,60.1710483609218,,0.0193079584775087,0.193079584775086,0.107260853255765,0.0812385346295381,0.709050112191473,1337,948,1.74942841616554,0.193079584775086,1,1445,1442442,0.00958289014850619,0.720372470515705,8.94637388187624,0.279627529484295,212.026020761246,0.00541242112550829,0.0521107266435986,0.945936185059731,9.89697421804917,0.0220549602806672,0.227309401724742,0.259617611210925,0.740382388789075
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p25_seed44,LightGCN,4015,3081,185387,0.014986562480927,0.985013437519073,46.173599003736,60.1710483609218,,0.0158246828143022,0.158246828143022,0.0857682284342308,0.0633045898097801,0.0745450012465719,1337,99.6666666666667,7.40246399980245,0.158246828143022,1,1445,1442442,0.0303980740957759,0.982259167910991,4.86828244217944,0.0177408320890091,435.030495963091,0,0,0.886925338571004,8.68452862735229,0.0167417931199857,0.163577861211715,0.316432303435316,0.683567696564684
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p25_seed44,MultiVAE,4015,3081,185387,0.014986562480927,0.985013437519073,46.173599003736,60.1710483609218,,0.00643598615916955,0.0643598615916955,0.0398479590797867,0.0322608520532396,0.0511094490152082,1337,68.3333333333333,8.36754311281791,0.0643598615916955,1,1445,1442442,0.0329980395632349,0.987042277335851,4.4123587510416,0.0129577226641493,380.388811995386,0,0,0.903105489594688,8.92145544892652,0.0077920761285355,0.0761988725820315,0.283151752212211,0.716848247787789
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p25_seed44,NeuMF,4015,3081,185387,0.014986562480927,0.985013437519073,46.173599003736,60.1710483609218,,0.0119492502883506,0.119492502883506,0.0600749452829797,0.0421094450852236,0.834704562453254,1337,1116,1.5789495869212,0.119492502883506,1,1445,1442442,0.00833549031625418,0.654922803121806,9.22578573860716,0.345077196878194,227.535870818916,0.00576590878254622,0.0561937716262976,0.94172513848607,9.82733710307141,0.0121872291709,0.124218400316511,0.2359841971465,0.764015802853501
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p50_seed42,BPR,4074,3147,211950,0.0165316291130763,0.983468370886924,52.0250368188513,67.349857006673,,0.014878892733564,0.14878892733564,0.0880827122242221,0.0694271434063822,0.209174769384193,1337,279.666666666667,4.800194181387,0.14878892733564,1,1445,1442442,0.0213606281776867,0.952751421480115,6.38998132938433,0.0472485785198853,415.587012687428,1.31081338943501e-05,0.000207612456747405,0.892497614757308,8.97259188545389,0.0170062222692075,0.169612531998797,0.282990374116197,0.717009625883803
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p50_seed42,ItemKNN,4074,3147,211950,0.0165316291130763,0.983468370886924,52.0250368188513,67.349857006673,,0.0190311418685121,0.190311418685121,0.105943060978456,0.0803435491843796,0.713537771129394,1337,954,1.76309331030903,0.190311418685121,1,1445,1442442,0.00955539343966054,0.722156974893372,8.93689476062065,0.277843025106628,226.391833910035,0.00405779413038715,0.0356401384083045,0.94310229133731,10.0011223117522,0.0216387897763438,0.225616788297667,0.248508732735312,0.751491267264689
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p50_seed42,LightGCN,4074,3147,211950,0.0165316291130763,0.983468370886924,52.0250368188513,67.349857006673,,0.0167243367935409,0.167243367935409,0.095593413591769,0.0733232639461013,0.0770381451009723,1337,103,7.35609188954126,0.167243367935409,1,1445,1442442,0.030133519983109,0.982716974686303,4.89773499609255,0.0172830253136965,486.560899653979,0,0,0.874503415593324,8.70792744270014,0.0183247448959754,0.182025747102529,0.285739972033414,0.714260027966586
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p50_seed42,MultiVAE,4074,3147,211950,0.0165316291130763,0.983468370886924,52.0250368188513,67.349857006673,,0.00544405997693195,0.0544405997693195,0.0199195273647088,0.00999084601160726,0.0528546497132885,1337,70.6666666666667,8.31862425517174,0.0544405997693195,1,1445,1442442,0.0327659445675479,0.986903938045715,4.41962452536173,0.0130960619542847,443.02,0,0,0.890218985160927,8.90804947894291,0.00386842057867629,0.0386003582598263,0.266473782119086,0.733526217880914
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p50_seed42,NeuMF,4074,3147,211950,0.0165316291130763,0.983468370886924,52.0250368188513,67.349857006673,,0.0132179930795848,0.132179930795848,0.0675216040651775,0.0480502920122297,0.866616803789579,1337,1158.66666666667,1.43122952715482,0.132179930795848,1,1445,1442442,0.00801466570228416,0.617141442348366,9.37714908817608,0.382858557651634,236.318292964245,0.00426602849211917,0.0389388696655133,0.940694718381697,9.99125672379787,0.0136493135435536,0.141743004366608,0.217305028712115,0.782694971287885
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p50_seed43,BPR,4077,3146,211950,0.0165247155012357,0.983475284498764,51.9867549668874,67.3712650985378,,0.0155709342560554,0.155709342560554,0.098296402429564,0.0804999908460116,0.161057092994266,1337,215.333333333333,5.45031644219319,0.155709342560554,1,1445,1442442,0.0241168719834589,0.964945396698781,5.96599629725767,0.0350546033012188,435.96431372549,1.12030268541646e-05,6.9204152249135e-05,0.88745284266662,8.89193387971718,0.0189132348243544,0.188208408887182,0.283294116030652,0.716705883969348
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p50_seed43,ItemKNN,4077,3146,211950,0.0165247155012357,0.983475284498764,51.9867549668874,67.3712650985378,,0.0186851211072664,0.186851211072664,0.106108988101452,0.0813752952161257,0.712041884816754,1337,952,1.76847104948054,0.186851211072664,1,1445,1442442,0.00955526450657707,0.722812887396963,8.93285113588847,0.277187112603037,227.412179930796,0.00379810981657953,0.0331487889273356,0.942878294238679,9.99609260728513,0.0216723676802217,0.225980176109482,0.248195288475806,0.751804711524194
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p50_seed43,LightGCN,4077,3146,211950,0.0165247155012357,0.983475284498764,51.9867549668874,67.3712650985378,,0.0168396770472895,0.168396770472895,0.09918312820368,0.0774929056589956,0.0807778608825729,1337,108,7.17663023964203,0.168396770472895,1,1445,1442442,0.0297398891231793,0.981864060684238,4.98971049777702,0.0181359393157616,481.474025374856,0,0,0.875791173459208,8.72301581750344,0.0190256068170373,0.188984971133686,0.291001629835671,0.708998370164329
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p50_seed43,MultiVAE,4077,3146,211950,0.0165247155012357,0.983475284498764,51.9867549668874,67.3712650985378,,0.0079123414071511,0.079123414071511,0.0392339872628013,0.0274905256220135,0.0491149339316879,1337,65.6666666666667,8.46064955473591,0.079123414071511,1,1445,1442442,0.0331962884522539,0.987335243305731,4.36076597191836,0.0126647566942689,411.069181084198,0,0,0.896115128697525,9.00150777470505,0.00753069311879124,0.0748705099203464,0.243866383211074,0.756133616788926
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p50_seed43,NeuMF,4077,3146,211950,0.0165247155012357,0.983475284498764,51.9867549668874,67.3712650985378,,0.0125490196078431,0.125490196078431,0.0645198200905571,0.0461446147086286,0.865120917476938,1337,1156.66666666667,1.44181757452184,0.125490196078431,1,1445,1442442,0.00805835540163087,0.621553150980079,9.3629669262679,0.378446849019921,235.5815455594,0.00451145891417208,0.0399538638985006,0.940755308368617,9.99054404667336,0.0129346543808651,0.133222004519237,0.218017072344808,0.781982927655192
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p50_seed44,BPR,4071,3141,211950,0.0165754139102563,0.983424586089744,52.063375092115,67.4785100286533,,0.0152249134948097,0.152249134948097,0.0954737188352452,0.0779745885282218,0.159062577910745,1337,212.666666666667,5.51975581479543,0.152249134948097,1,1445,1442442,0.0243191706167521,0.965376460408528,5.93703993037591,0.0346235395914725,435.79414071511,0,0,0.887743802371296,8.89567838692499,0.0183935883589414,0.183024039454246,0.286734493425551,0.713265506574449
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p50_seed44,ItemKNN,4071,3141,211950,0.0165754139102563,0.983424586089744,52.063375092115,67.4785100286533,,0.0193079584775087,0.193079584775086,0.108293877623439,0.0825179875871917,0.719521316379955,1337,962,1.76583680703364,0.193079584775086,1,1445,1442442,0.00949438258484516,0.721486879938236,8.93929958539809,0.278513120061764,226.965397923875,0.00388814678847394,0.0330103806228374,0.943018417689651,9.99886472023671,0.0221288316159818,0.231061404974051,0.248142851013195,0.751857148986805
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p50_seed44,LightGCN,4071,3141,211950,0.0165754139102563,0.983424586089744,52.063375092115,67.4785100286533,,0.0155478662053057,0.155478662053057,0.0941169128602638,0.0748459383753501,0.0972326103216156,1337,130,6.28414970657294,0.155478662053057,1,1445,1442442,0.0284755837645639,0.976220790749225,5.41774315006305,0.0237792092507755,458.726989619377,0,0,0.881384023763074,8.80144961458186,0.0181040447126842,0.179971781603719,0.296862771740216,0.703137228259784
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p50_seed44,MultiVAE,4071,3141,211950,0.0165754139102563,0.983424586089744,52.063375092115,67.4785100286533,,0.00816608996539792,0.0816608996539792,0.0503318600087378,0.0403378737115761,0.0506108202443281,1337,67.6666666666667,8.34651381381894,0.0816608996539792,1,1445,1442442,0.0328301165025709,0.986991034171508,4.39767432246916,0.0130089658284923,432.881061130335,0,0,0.890839259130173,8.919458699914,0.00970112266208141,0.0964923360292877,0.258857429795977,0.741142570204023
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_addback_from_kcore5_p50_seed44,NeuMF,4071,3141,211950,0.0165754139102563,0.983424586089744,52.063375092115,67.4785100286533,,0.0125951557093426,0.125951557093426,0.065625883689101,0.0474789000567547,0.865868860633259,1337,1157.66666666667,1.36091503069654,0.125951557093426,1,1445,1442442,0.00807552255758054,0.612861965235686,9.40600132811355,0.387138034764314,229.594117647059,0.00457661967210049,0.040876585928489,0.942491341679423,10.0258407704604,0.0132734876110914,0.137753302727339,0.218375522931903,0.781624477068097
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_plain,BPR,1445,1337,158824,0.0822085286224129,0.917791471377587,109.912802768166,118.791323859387,,0.014878892733564,0.14878892733564,0.0805540112606466,0.0598202156679665,0.432809773123909,1337,578.666666666667,3.31540093802854,0.14878892733564,1,1445,1442442,0.0140108182393649,0.892329968020387,7.53585706266837,0.107670031979613,292.344083044983,0.00253822829084141,0.0123414071510957,0.789763298184466,9.1173691941974,0.0136772671109673,0.158886399510393,0.323095150972026,0.676904849027974
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_plain,ItemKNN,1445,1337,158824,0.0822085286224129,0.917791471377587,109.912802768166,118.791323859387,,0.0201384083044983,0.201384083044983,0.114553443859881,0.0881268193551931,0.716529543754675,1337,958,1.75489181763513,0.201384083044983,1,1445,1442442,0.00948291166589066,0.721617317083836,8.94134820140431,0.278382682916164,197.613425605536,0.0197911925201589,0.0833910034602076,0.860022594341618,9.76901616927137,0.0210165146235109,0.239618500307045,0.278878144782264,0.721121855217736
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_plain,LightGCN,1445,1337,158824,0.0822085286224129,0.917791471377587,109.912802768166,118.791323859387,,0.013517877739331,0.13517877739331,0.0718854681683486,0.0526171252814851,0.304412864622289,1337,407,3.82552498199499,0.13517877739331,1,1445,1442442,0.0174957246170236,0.926819861298299,7.02102961159537,0.0731801387017012,307.670080738178,0.00177402660636817,0.00991926182237601,0.778688348338522,9.02611589120452,0.011956281239873,0.13974525666077,0.340760853719742,0.659239146280258
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_plain,MultiVAE,1445,1337,158824,0.0822085286224129,0.917791471377587,109.912802768166,118.791323859387,,0.00620530565167243,0.0620530565167243,0.023651516418172,0.0123165083026675,0.0466217900772875,1337,62.3333333333333,8.50907718797009,0.0620530565167243,1,1445,1442442,0.0331760980288752,0.987531761703666,4.34341613509946,0.0124682382963338,299.759469434833,0,0,0.793642366893352,9.07326738153198,0.00394016865514364,0.0459437555886444,0.278892028161741,0.721107971838259
Online Retail,online_retail_addback_k50_from_k5_common_test_20260511_214226,kcore50_plain,NeuMF,1445,1337,158824,0.0822085286224129,0.917791471377587,109.912802768166,118.791323859387,,0.0127104959630911,0.127104959630911,0.0643918341747207,0.0455453030885557,0.803789578658689,1337,1074.66666666667,1.6634259502993,0.127104959630911,1,1445,1442442,0.00862252677928393,0.68354233470407,9.1100782045219,0.31645766529593,215.837208765859,0.0157140074837181,0.0593079584775087,0.846341519587191,9.64148583623904,0.0115013129577112,0.131874069349388,0.265207289328574,0.734792710671426
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p100_seed42,BPR,281205,11961,3484678,0.00103602950706895,0.998963970492931,12.3919489340517,291.336677535323,,0.0113026444662096,0.113026444662096,0.0644952899320181,0.0498461929118149,0.602741767247802,2237,1348.33333333333,3.56562757297347,0.113026444662096,1,5105,5110105,0.00548017042615972,0.883417909491461,8.27207629491437,0.116582090508539,7376.00715638263,0.000115370062513008,0.0284035259549461,0.97093978108208,9.29165741863264,0.0134627274252269,0.117420575407563,0.0724610617263549,0.927538938273645
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p100_seed42,ItemKNN,281205,11961,3484678,0.00103602950706895,0.998963970492931,12.3919489340517,291.336677535323,,0.0155337904015671,0.155337904015671,0.0880046521035896,0.0677086734138644,0.566830576665177,2237,1268,3.67232758095885,0.155337904015671,1,5105,5110105,0.00566175935746559,0.895292185516715,8.14586472205024,0.104707814483285,7290.36912830558,0.000138367453946879,0.0314789422135162,0.971716949263845,9.3000975580281,0.0185448968345148,0.168241151218179,0.0727593856648693,0.92724061433513
